ags,46910478,9631,1342,-2425,-547,-14,-266
ags,46910488,9597,1269,-2537,-559,-14,-236
ags,46910498,9792,1293,-2479,-589,-26,-242
ags,46910508,9787,1342,-2459,-516,-2,-205
ags,46910518,9782,1537,-2454,-498,-26,-144
ags,46910528,9670,1645,-2439,-461,-281,-60
ags,46910538,9675,1586,-2381,-419,-75,7
ags,46910548,9572,1518,-2415,-400,309,56
ags,46910558,9606,1322,-2435,-437,108,50
ags,46910568,9646,1195,-2459,-449,-239,38
ags,46910578,9611,1127,-2400,-400,29,-17
ags,46910588,9631,1166,-2386,-272,321,-60
ags,46910598,9826,1352,-2391,-144,59,-108
ags,46910608,9665,1147,-2386,-83,-184,-138
ags,46910618,9699,1283,-2396,2,41,-175
ags,46910628,9714,1576,-2361,-10,47,-169
ags,46910638,9636,1400,-2361,-28,65,-144
ags,46910648,9572,1137,-2405,38,4,-181
ags,46910658,9719,1230,-2483,172,10,-223
ags,46910668,9719,1122,-2327,251,29,-260
ags,46910678,9719,1264,-2488,410,-8,-297
ags,46910688,9743,1474,-2674,373,29,-333
ags,46910698,9694,1396,-2396,221,35,-321
ags,46910708,9631,1381,-2371,68,-2,-321
ags,46910718,9743,1259,-2430,2,16,-364
ags,46910728,9719,1210,-2352,26,16,-425
ags,46910738,9621,1215,-2444,123,35,-455
ags,46910748,9685,1488,-2508,202,35,-504
ags,46910758,9650,1591,-2552,135,65,-486
ags,46910768,9636,1283,-2469,56,29,-480
ags,46910778,9685,1317,-2562,-28,16,-467
ags,46910788,9772,1269,-2571,-40,23,-528
ags,46910798,9714,1269,-2454,62,41,-504
ags,46910808,9738,1464,-2498,160,65,-510
ags,46910818,9670,1620,-2469,123,102,-480
ags,46910828,9626,1737,-2381,32,90,-394
ags,46910838,9670,1899,-2322,-28,108,-345
ags,46910848,9631,1864,-2522,-89,151,-248
ags,46910858,9509,1586,-2327,-132,151,-211
ags,46910868,9646,1410,-2371,-144,145,-236
ags,46910878,9616,1176,-2410,-156,163,-266
ags,46910888,9724,1234,-2464,-144,126,-333
ags,46910898,9816,1293,-2435,-150,102,-352
ags,46910908,9729,1474,-2405,-169,132,-352
ags,46910918,9665,1679,-2420,-162,175,-303
ags,46910928,9680,1669,-2400,-254,199,-260
ags,46910938,9660,1591,-2469,-303,248,-248
ags,46910948,9665,1596,-2420,-345,260,-230
ags,46910958,9694,1557,-2454,-412,260,-242
