ags,69617503,9797,-303,-774,99,41,574
ags,69617513,9807,-298,-833,87,10,440
ags,69617523,9738,-327,-857,87,4,276
ags,69617533,9748,-288,-838,80,-51,117
ags,69617543,9860,-298,-838,74,-20,-42
ags,69617553,9992,-249,-897,80,-336,-120
ags,69617563,10065,-210,-989,80,157,-175
ags,69617573,10080,-259,-975,62,-69,-144
ags,69617583,10105,-127,-1043,68,-257,-60
ags,69617593,10124,-142,-950,80,193,1
ags,69617603,10090,-78,-916,56,-233,93
ags,69617613,10061,-73,-960,68,-178,141
ags,69617623,9973,-59,-901,62,138,190
ags,69617633,9948,-112,-848,38,-330,202
ags,69617643,9890,-117,-755,62,-45,208
ags,69617653,9851,-181,-765,62,-63,239
ags,69617663,9841,-200,-755,62,-63,221
ags,69617673,9851,-181,-726,74,-81,208
ags,69617683,9963,-122,-755,87,-75,184
ags,69617693,9885,-127,-682,80,-63,166
ags,69617703,9914,-137,-745,68,-87,154
ags,69617713,9982,-166,-726,68,-69,148
ags,69617723,10075,-171,-804,80,-81,154
ags,69617733,10217,-161,-794,68,-87,141
ags,69617743,10300,-146,-804,68,-99,123
ags,69617753,10437,-195,-867,68,-111,74
ags,69617763,10383,-220,-911,50,-123,-23
ags,69617773,10363,-234,-843,50,-117,-199
ags,69617783,10222,-268,-872,32,-178,-437
ags,69617793,10144,-215,-853,38,-196,-748
ags,69617803,10056,-234,-774,32,-226,-1077
ags,69617813,10129,-298,-745,26,-239,-1278
ags,69617823,10002,-239,-721,38,-281,-1358
ags,69617833,10017,-185,-740,38,-306,-1455
ags,69617843,10036,-127,-701,26,-287,-1498
ags,69617853,10085,-88,-623,26,-257,-1376
ags,69617863,10109,-112,-774,44,-208,-1162
ags,69617873,10168,-68,-809,32,-184,-797
ags,69617883,10075,-40,-809,44,-117,-327
ags,69617893,9953,-122,-853,44,-63,166
ags,69617903,9763,-112,-818,68,-51,611
ags,69617913,9621,-122,-853,80,16,928
ags,69617923,9401,-132,-892,80,4,1129
ags,69617933,9270,-156,-823,50,-8,1196
ags,69617943,9157,-112,-774,68,-45,1093
ags,69617953,9201,-259,-892,20,-117,824
ags,69617963,9226,-151,-872,38,-147,355
ags,69617973,9553,-376,-955,-16,-184,-29
ags,69617983,9558,9,-608,56,-300,-437
ags,69617993,9982,-503,-960,-53,-306,-742
ags,69618003,10310,-303,-706,8,-269,-723
ags,69618013,10251,-356,-940,8,-269,-516
ags,69618023,10363,-303,-833,8,-245,-217
ags,69618033,10432,-298,-950,44,-184,99
