ags,63700416,9890,-596,-1463,-431,10,117
ags,63700426,9963,-547,-1443,-376,47,87
ags,63700436,10012,-566,-1453,-376,41,56
ags,63700446,10007,-488,-1526,-327,35,44
ags,63700456,10056,-503,-1531,-358,138,38
ags,63700466,9914,-561,-1605,-376,157,38
ags,63700476,9934,-635,-1605,-351,-123,7
ags,63700486,9924,-591,-1478,-290,-8,-5
ags,63700496,9899,-644,-1487,-248,327,1
ags,63700506,9919,-571,-1585,-162,266,7
ags,63700516,9929,-517,-1619,-83,-178,32
ags,63700526,9992,-591,-1644,-77,-226,38
ags,63700536,9929,-532,-1668,-16,114,32
ags,63700546,9904,-581,-1609,2,242,26
ags,63700556,9772,-596,-1619,38,-8,19
ags,63700566,9846,-566,-1512,68,-32,7
ags,63700576,9914,-630,-1595,123,-87,-29
ags,63700586,9890,-557,-1609,135,-105,-29
ags,63700596,9880,-508,-1512,141,-123,1
ags,63700606,9924,-532,-1614,117,-141,-23
ags,63700616,9948,-493,-1619,117,-178,-29
ags,63700626,9890,-532,-1771,148,-165,-17
ags,63700636,9978,-591,-1673,166,-159,-17
ags,63700646,9846,-581,-1741,227,-141,-35
ags,63700656,9934,-605,-1736,276,-123,-60
ags,63700666,9934,-547,-1668,276,-99,-60
ags,63700676,9919,-508,-1639,300,-81,-66
ags,63700686,9948,-488,-1605,300,-105,-60
ags,63700696,9899,-537,-1668,270,-69,-60
ags,63700706,9816,-425,-1644,239,-99,-48
ags,63700716,9841,-469,-1605,233,-105,-11
ags,63700726,9865,-439,-1702,154,-81,-5
ags,63700736,9836,-439,-1673,123,-87,7
ags,63700746,9929,-498,-1585,99,-141,38
ags,63700756,9875,-449,-1673,123,-153,32
ags,63700766,9885,-425,-1629,129,-184,32
ags,63700776,9812,-474,-1688,135,-178,26
ags,63700786,9831,-522,-1805,93,-233,38
ags,63700796,9934,-532,-1761,111,-226,44
ags,63700806,9982,-522,-1717,148,-226,26
ags,63700816,10041,-586,-1727,154,-208,19
ags,63700826,10012,-591,-1692,160,-190,1
ags,63700836,10056,-571,-1746,239,-178,-48
ags,63700846,10065,-547,-1829,233,-172,-90
ags,63700856,10021,-508,-1736,270,-153,-126
ags,63700866,10036,-415,-1668,263,-141,-144
ags,63700876,9924,-337,-1756,282,-99,-132
ags,63700886,9855,-225,-1658,245,-20,-169
ags,63700896,9929,-166,-1668,74,59,-84
ags,63700906,9904,-200,-1722,-53,114,-72
ags,63700916,9992,-298,-1688,-199,266,-78
ags,63700926,10144,-430,-1644,-230,455,-162
ags,63700936,10388,-557,-1448,-242,638,-254
ags,63700946,10524,-600,-1277,-162,718,-406
ags,63700956,10573,-630,-1155,56,730,-571
ags,63700966,10520,-630,-1302,276,724,-699
ags,63700976,10393,-517,-1365,404,754,-730
ags,63700986,10119,-439,-1346,355,882,-681
ags,63700996,9870,-459,-1360,196,1053,-559
ags,63701006,9831,-332,-1385,196,1248,-443
ags,63701016,9758,-410,-1321,190,1388,-370
ags,63701026,9880,-342,-1321,294,1455,-321
ags,63701036,9899,-327,-1243,202,1498,-309
ags,63701046,10085,-327,-1126,135,1474,-309
ags,63701056,10207,-229,-1106,135,1523,-266
ags,63701066,10241,-234,-984,50,1748,-248
ags,63701076,10314,-73,-872,-40,1919,-150
ags,63701086,10388,-55,-784,-205,2169,-90
ags,63701096,10368,92,-799,-309,2425,32
ags,63701106,10393,150,-867,-656,2803,141
ags,63701116,10422,131,-867,-1089,3327,208
ags,63701126,10554,28,-770,-1284,3925,233
ags,63701136,10710,-68,-608,-1351,4687,178
ags,63701146,10744,-259,-584,-1376,5614,148
ags,63701156,10847,-293,-511,-1351,6748,68
ags,63701166,10813,-254,-438,-1345,8029,-23
ags,63701176,10544,-244,-355,-1784,9474,-114
ags,63701186,10070,-449,-237,-2492,10986,-333
ags,63701196,9626,-747,-149,-3455,12224,-632
ags,63701206,9084,-1177,119,-4919,13474,-1242
ags,63701216,8161,-1523,710,-6303,14413,-2083
ags,63701226,6491,-1880,1120,-7449,13718,-2723
ags,63701236,4851,-2602,1617,-7589,12638,-3047
ags,63701246,4030,-2808,2418,-6571,11462,-3095
ags,63701256,4211,-3223,2989,-4894,10949,-2919
ags,63701266,5021,-1484,114,-2284,11090,-1919
ags,63701276,5544,-2515,4635,-1065,11199,-2565
ags,63701286,5910,-1997,5382,800,10797,-2406
ags,63701296,6027,-1206,5982,1910,11029,-2102
ags,63701306,5373,-347,2765,5404,11852,-1156
ags,63701316,4548,-386,-2606,8837,11760,202
ags,63701326,3991,-425,51,6904,11645,1093
ags,63701336,4406,800,935,4452,11632,1440
ags,63701346,4826,2357,2198,4446,12084,2227
ags,63701356,5456,3315,3302,3227,10943,3062
ags,63701366,6052,2763,3438,2032,11370,3635
ags,63701376,6608,1308,2213,2001,11565,3898
ags,63701386,7292,-391,2711,3471,10724,3873
ags,63701396,7746,-2500,2813,4190,9035,3495
ags,63701406,7448,-2705,1115,5434,8205,2830
ags,63701416,7014,-2583,637,3843,9102,2276
ags,63701426,7331,-2168,2418,2398,9840,1916
ags,63701436,8293,-1733,3868,1733,10212,1910
ags,63701446,9704,-532,5748,2013,10340,2190
ags,63701456,11022,-200,5182,2233,10029,2568
ags,63701466,10710,229,5396,2739,9779,2958
ags,63701476,9440,614,5562,3074,9870,3269
