XACC_mean,XACC_var,YACC_mean,YACC_var,ZACC_mean,ZACC_var,XAX_mean,XAX_var,YAX_mean,YAX_var,ZAX_mean,ZAX_var,output
9886.898454746137,1005.8829689322075,903.1832229580574,712.9383728168391,-967.2671081677704,264.63408816566636,-52.841059602649004,87.42681587126476,26.944812362030905,173.3163485713326,88.59823399558499,841.7544085091934,1
9935.320413436693,1307.8507150757616,427.0568475452196,509.63666004065465,-879.8992248062016,163.40162439314915,-27.57622739018088,87.71471806376142,10.059431524547804,217.5456692752154,3.6640826873385013,1081.051973187465,1
9954.430020283975,1255.504157177684,-100.77484787018255,467.71232734951775,-782.0020283975659,197.37549846485817,-11.817444219066937,120.75428227168858,4.464503042596349,196.29831821322344,36.05679513184584,978.2736540949122,1
9944.133333333333,1535.445544331626,-725.1013333333333,408.1342121883992,-740.368,171.70852071333414,25.698666666666668,82.69942594536799,9.666666666666666,204.5389581063818,64.552,1192.6429585449473,1
9929.683473389356,1728.9755647382813,-793.7282913165266,424.53469122900157,-659.8711484593838,274.39548507045106,46.78151260504202,118.94259022577114,43.27170868347339,226.06114716852792,59.65546218487395,909.9693886409697,1
9912.955844155844,1683.1432093405929,-1131.3714285714286,419.3146189943549,-651.5766233766234,201.4451692717989,7.316883116883117,83.54644635526441,27.301298701298702,143.0769301495434,117.53246753246754,822.5578972849404,1
9874.279005524862,1644.7946691480167,-1374.6160220994475,582.8034445013486,-638.0911602209944,120.49751427549282,10.660220994475138,58.25113286219779,-0.3287292817679558,179.76098228283408,199.97513812154696,1027.3855326123548,1
9688.46192893401,1543.7736817554405,-2427.6522842639592,597.1347220197367,-458.507614213198,194.2731771807464,13.200507614213198,99.37805523523336,10.761421319796954,240.4215105430813,130.74111675126903,991.3579444531132,1
9494.176136363636,1534.0229154318165,-3117.306818181818,555.3890011797521,-329.9318181818182,164.74622082256477,32.14772727272727,77.28830692920106,-11.3125,200.9384225176326,54.43181818181818,1019.4434328185713,1
9921.471849865951,1566.3557655545835,-1063.171581769437,375.2197457188654,-666.0670241286863,203.2459004096385,0.21715817694369974,85.71491586404173,-6.2600536193029495,193.10013124009873,57.64879356568365,911.693141570661,1
9905.0925,1480.1786805177942,-382.44,1063.3970941513917,-825.355,211.60486886249993,-37.6125,128.140967737808,24.24,163.58474048118222,311.735,886.628521486187,1
9867.538873994637,1715.7150008700619,-1364.6729222520107,557.5017529663234,-626.8257372654156,203.83918440587757,-0.8096514745308311,104.78038329669792,-14.420911528150134,219.5800299697868,44.24664879356568,1090.672374878642,1
9797.727979274612,1439.419280846366,-1832.6891191709844,547.8689925266889,-494.12176165803106,248.4888420354308,6.129533678756476,131.03763237910795,18.510362694300518,191.48417220236234,121.03108808290155,947.2843586663288,1
9930.759162303664,1771.6724840285417,-741.1649214659686,500.6057973401539,-679.5497382198953,207.41720389048632,-75.53664921465969,144.64142455717558,8.921465968586388,221.52855787166794,129.66492146596858,1148.077339605829,1
9823.699724517906,1611.6943867637842,-1711.2231404958677,603.0080236531767,-541.8842975206611,181.31064533520097,-42.89531680440771,160.34451877680135,3.931129476584022,202.5484409576043,130.86225895316804,882.3694355279988,1
9757.987804878048,1297.148044268915,-2051.7829268292685,466.1903859920459,-518.9121951219512,289.0527690126809,-63.96829268292683,97.06228418777228,-15.321951219512195,277.5571198396639,40.853658536585364,796.864149287283,1
9807.285347043702,1422.8059482253216,-1796.4215938303341,495.5518449959565,-506.293059125964,226.15357540440291,-4.812339331619537,126.54155933566274,5.213367609254499,232.62533087158525,82.67609254498714,1008.6751865327909,1
9863.766331658291,1461.5150564133894,-1433.0226130653266,464.5558340103522,-547.2663316582915,248.772987717203,-24.434673366834172,179.48463727124889,5.50251256281407,231.46543064918072,5.5201005025125625,795.0612436831786,1
9936.315186246418,1728.2834329212596,-495.55014326647563,654.8659167237777,-688.0487106017192,269.40554062900884,-35.58452722063037,136.62370459205414,-6.412607449856734,259.15078258893516,25.040114613180517,977.5647690544798,1
9923.362068965518,1463.2810551497457,-907.7931034482758,470.2540490717432,-618.0197044334975,224.84324219641093,-34.285714285714285,96.8596905181217,5.903940886699507,203.9549166698704,20.339901477832512,848.7980421045303,1
9907.965333333334,1551.5496656907796,-953.448,623.2869287501561,-629.0453333333334,266.29935825452833,-4.1786666666666665,96.20867790433368,-15.698666666666666,236.28789738952548,83.03466666666667,877.3879174108442,1
9904.144208037826,1477.447098677895,-962.371158392435,543.1649412325872,-561.74231678487,215.03440104222074,-16.983451536643027,127.576191194214,-13.184397163120567,183.25139814432896,-79.66666666666667,987.8797632000994,1
9899.720994475138,1615.5192477794321,-1069.756906077348,552.6054395014388,-627.9033149171271,215.42870751648186,-6.375690607734807,72.25318875684879,-4.511049723756906,166.37186309732178,59.28729281767956,899.0509248277586,1
9885.147619047619,1479.7987743352644,-1368.259523809524,444.0881803894206,-587.0642857142857,182.15143103704727,-7.2595238095238095,76.15943444918665,-1.4523809523809523,164.86824165523623,-54.911904761904765,982.6077327302,1
9762.386533665835,1443.24132518377,-1992.6907730673317,574.1286738525179,-438.857855361596,189.16859476242095,-22.206982543640898,113.00344928860444,-2.9875311720698257,204.62581055218732,42.01745635910225,909.9808499053778,1
9935.447837150126,1606.513792108982,-578.3842239185751,685.5007833213276,-733.8676844783715,210.31136489273007,-32.19338422391858,84.68870522598954,5.254452926208652,141.35687716270579,14.969465648854962,855.7681738839217,1
9933.806615776082,1381.4011403159923,-27.96946564885496,594.7401414062858,-865.0916030534352,211.0402364085888,0.5826972010178118,120.24264967926406,30.142493638676847,192.80398751828133,160.05343511450383,1031.54064472964,1
9953.483944954129,1353.3333720239063,-15.09862385321101,518.0828424395908,-761.4747706422019,228.25361334641428,-0.6651376146788991,94.56792377496429,16.01605504587156,164.3784453779185,23.78669724770642,906.476311782404,1
9933.626326963906,1267.7839891125368,-775.6178343949044,477.1918549227993,-688.312101910828,191.72367705266308,-24.348195329087048,112.14643633618701,13.148619957537155,207.75303257946385,70.85138004246285,1032.1833558010767,1
9936.440414507771,1551.860168363965,-658.0725388601036,456.26132284519423,-652.7253886010362,191.6612195881171,-23.77979274611399,98.63707954281774,-32.023316062176164,206.3609798397065,-168.82901554404145,1381.980309513556,1
9703.255874673629,1114.0206331150127,2022.1932114882507,896.9603931416315,-1041.0496083550913,242.52737772503397,12.03916449086162,127.14243993571914,7.469973890339426,246.63970693803745,-24.334203655352482,1345.2996213712404,0
9566.6484375,1013.0397778398452,2343.84375,1466.414700805643,-1085.7916666666667,290.4220721339781,17.151041666666668,103.68456431020334,-0.8255208333333334,284.27401607221725,-39.994791666666664,1643.5937111035284,0
9618.751807228915,936.1533993122214,2221.498795180723,1279.6001297859825,-1062.8602409638554,375.32519842773814,-14.662650602409638,129.94516468062676,7.546987951807229,397.8370045723364,86.61204819277108,1781.9192487408723,0
9295.422222222222,872.1670598866929,2967.64,1855.6734744643884,-1203.8155555555556,346.51963403691275,-5.6066666666666665,213.24663606983398,-73.78444444444445,299.59641781227793,-255.23333333333332,1879.4293550025855,0
9685.167064439142,1269.2415381126434,2080.9880668257756,794.1837959635882,-1020.8329355608591,323.1913098157265,-16.83054892601432,90.14614621252917,-16.465393794749403,439.60093976211755,-186.14797136038186,1900.9679370439997,0
9848.516129032258,1433.3243218472892,1287.0403225806451,655.7980763680919,-906.0752688172043,286.98237542958134,8.36021505376344,123.80651511039764,-4.908602150537634,276.3933624660538,-49.99731182795699,1625.2313465817388,0
9751.956204379561,1075.7783922801095,1439.890510948905,1449.8696375990808,-920.316301703163,362.2451766440776,-5.732360097323601,191.1591506496597,-3.5839416058394162,302.47838807705614,16.072992700729927,1609.7691591897835,0
9724.476297968396,1158.9460597713628,1411.467268623025,1666.5785216871293,-943.5440180586908,454.1777959600124,-12.851015801354402,141.83353450135414,21.13318284424379,376.8493017763849,95.48306997742664,1634.4994574861996,0
9849.460215053763,1213.6576179498534,1277.0537634408602,693.6976598086176,-977.3376344086022,295.74049373840114,-23.627956989247313,153.21804271453806,-29.703225806451613,294.3268658764278,-93.46236559139786,1444.5090798877009,0
9799.162352941177,1112.8137545667475,1120.3317647058823,619.9971283811626,-1588.9505882352942,943.5446139904859,11.816470588235294,105.08758347101728,-17.941176470588236,728.5942809606817,12.08235294117647,1261.1810166987304,0
9753.06265060241,1087.6480901679997,1444.3614457831325,911.1168224824219,-1344.2530120481927,842.538444246419,-41.563855421686746,112.13654178912195,-9.503614457831326,607.8491258277113,-106.4867469879518,1606.0252836678678,0
9639.231578947369,1090.7470215238727,2138.926315789474,1222.3012358575945,-620.6578947368421,395.40587185765713,-39.415789473684214,160.8188340194162,15.421052631578947,341.77990816345374,37.794736842105266,1347.5292155569816,0
9718.065022421524,1035.0606051998795,1370.5874439461884,1729.68264030041,-607.2959641255605,323.56013605912034,-143.44618834080717,422.82612095100313,-27.58968609865471,286.9236828905846,95.42600896860986,1672.212590013129,0
