XACC_mean,XACC_var,YACC_mean,YACC_var,ZACC_mean,ZACC_var,XAX_mean,XAX_var,YAX_mean,YAX_var,ZAX_mean,ZAX_var,output
8499.271468144045,1397.7660484145188,-390.0360110803324,759.9694082510017,3037.2326869806093,3876.431163832088,222.62603878116343,1028.6881161557658,266.7368421052632,4178.727572811821,-13.529085872576177,673.1184598250278,1
8693.353808353808,1482.188402571758,-226.73464373464373,831.8892637524594,2558.228501228501,3854.838880862893,-7.862407862407863,1099.9686877482923,-12.024570024570025,3923.8004309667594,-8.724815724815725,554.4666215670012,1
8691.03893442623,1733.2673625326931,-341.9836065573771,570.9914391214679,2586.3831967213114,3717.352235309398,22.934426229508198,865.1467643253762,-42.89549180327869,3538.755173209066,-0.3790983606557377,451.64060703120344,1
8642.989417989418,1439.470013689805,-308.34656084656086,799.81374423399,2573.0238095238096,3947.704433447533,-68.65608465608466,1024.1627975010417,-49.664021164021165,4271.650501408349,8.661375661375661,580.0642209393867,1
8699.743707093821,1614.6647657402211,-376.8398169336384,661.8562179065917,2128.954233409611,4101.159360329472,-10.958810068649885,1019.0118203645224,5.9862700228832955,4313.092426511119,36.567505720823796,512.819605554217,1
8511.601078167116,1573.3514177304794,-99.21832884097034,873.7766665541585,2964.008086253369,3914.2612443631847,-27.221024258760107,1433.2511953087926,-21.148247978436657,4428.080303004343,32.714285714285715,703.7379036726934,1
8608.39226519337,1516.2978700582978,-206.51657458563537,715.8998219906081,2606.6077348066297,4062.9603518581166,-35.54696132596685,1148.3389831518382,-38.36187845303867,4607.5625584659265,46.0,546.0869513628332,1
8423.483333333334,1617.5817914680965,-241.90833333333333,983.1246190811489,2919.8055555555557,4129.040733285133,58.397222222222226,1112.8196566798674,-90.2611111111111,4769.949535029545,44.68333333333333,633.0631283786277,1
8586.086746987952,1573.2458131493784,-299.03614457831327,644.9968551356342,2526.0722891566265,4090.3425307565926,-43.079518072289154,882.2308794071296,-27.580722891566264,4374.918639145693,57.74698795180723,481.1911308714152,1
8612.506666666666,1495.3030381021688,-319.9626666666667,593.301245225773,2605.504,4022.972741451263,19.506666666666668,1001.7213416643428,-67.61066666666666,4446.68142531952,40.80533333333333,528.2537694056386,1
8557.785340314136,1535.6680220706075,-315.8717277486911,603.549111038035,2525.717277486911,4137.38126677127,-71.03664921465969,848.2601299113037,-93.22251308900523,4471.045348619615,70.31413612565446,484.0942466526174,1
8372.262162162162,1662.659897211324,-230.44324324324324,686.6577813540454,3059.191891891892,4088.0301971263625,-62.067567567567565,1056.662123699309,13.27027027027027,4644.419379632991,-1.6675675675675676,532.2939926480885,1
8642.170616113744,1429.999934983006,-276.0971563981043,639.1374588074166,2369.940758293839,4045.515510670539,3.5995260663507107,940.2197667492417,-13.684834123222748,4146.992792792738,0.24644549763033174,551.6032998478277,1
8592.36320754717,1525.2686482481354,-264.27830188679246,603.4577301332959,2418.8254716981132,4104.317449751312,-33.43632075471698,1223.4964742135176,-42.3561320754717,4231.97169569384,-23.683962264150942,593.8510802867886,1
8428.10152284264,1596.969405557837,-234.86548223350255,787.7254786383878,2709.1043256997455,4225.781725387505,19.127226463104325,1172.4777723391082,-39.030534351145036,4444.449511272341,22.129770992366414,630.8002982559491,1
8668.172335600908,1517.5108827694946,-241.24489795918367,631.8345683063444,2306.156462585034,4008.719654533806,50.98412698412698,958.319816241958,-42.60770975056689,4092.423684281443,-21.861678004535147,505.4990615996107,1
8682.866498740554,1429.4543088260275,-307.4937027707808,699.542367064948,2319.0705289672546,4031.28189440838,191.98488664987406,1289.5486935763004,-60.94206549118388,4180.698464452503,-9.02015113350126,543.2834189723446,1
8720.292237442922,1441.219200526785,-313.2762557077626,696.2483176617504,2303.057077625571,3897.0740199081615,-49.242009132420094,1036.3080993443327,-15.623287671232877,3851.5058491810273,-53.981735159817354,514.2259470392602,1
8355.46511627907,1626.0121266325596,-206.42635658914728,762.0280662204481,2979.9974160206716,4112.175436583029,48.571059431524546,1205.396035789938,-34.299741602067186,4460.802140171251,-51.52713178294574,647.6191559498152,1
8630.389016018307,1598.5758024022084,-292.22654462242565,849.4178802315558,2269.025171624714,4117.281423798892,-0.2517162471395881,1341.2532619309436,-14.794050343249427,4351.907016202316,-40.97254004576659,521.8944268932205,1
