ags,70359545,9963,-459,-657,32,4,312
ags,70359555,10065,-376,-589,20,-2,343
ags,70359565,10056,-381,-594,44,-2,355
ags,70359575,10085,-488,-638,38,-14,379
ags,70359585,10075,-493,-672,44,4,361
ags,70359595,10129,-474,-516,38,132,379
ags,70359605,10212,-493,-623,32,-287,337
ags,70359615,10158,-517,-662,20,187,312
ags,70359625,10051,-537,-506,26,23,251
ags,70359635,10070,-596,-560,8,-233,196
ags,70359645,10080,-649,-516,44,236,202
ags,70359655,10134,-698,-579,44,-233,251
ags,70359665,10202,-757,-486,8,-153,330
ags,70359675,10251,-815,-584,26,145,471
ags,70359685,10148,-850,-560,38,-75,593
ags,70359695,10085,-898,-428,50,-2,629
ags,70359705,9958,-869,-398,93,-26,611
ags,70359715,9870,-918,-481,68,-26,507
ags,70359725,9685,-981,-608,68,-75,269
ags,70359735,9616,-713,-418,87,-129,-181
ags,70359745,9680,-937,-711,-10,-202,-528
ags,70359755,9543,-752,-384,62,-269,-839
ags,70359765,9431,-791,-511,38,-336,-1156
ags,70359775,9396,-718,-477,14,-355,-1400
ags,70359785,9333,-649,-623,8,-403,-1577
ags,70359795,9416,-615,-569,14,-434,-1644
ags,70359805,9328,-693,-545,-10,-440,-1608
ags,70359815,9318,-703,-516,8,-446,-1522
ags,70359825,9289,-674,-560,20,-415,-1303
ags,70359835,9191,-737,-555,26,-361,-1047
ags,70359845,9030,-801,-574,44,-336,-778
ags,70359855,8845,-776,-604,62,-269,-504
ags,70359865,8435,-825,-540,68,-245,-254
ags,70359875,7985,-835,-589,62,-208,-90
ags,70359885,7585,-796,-540,80,-190,13
ags,70359895,7019,-874,-511,105,-165,62
ags,70359905,6477,-918,-521,111,-147,87
ags,70359915,5866,-908,-511,80,-172,13
ags,70359925,5236,-825,-521,105,-184,-187
ags,70359935,4592,-859,-472,123,-220,-480
ags,70359945,4006,-815,-496,111,-281,-833
ags,70359955,3742,-713,-550,99,-348,-1126
ags,70359965,3576,-664,-462,148,-397,-1412
ags,70359975,3664,-532,-340,135,-458,-1736
ags,70359985,4006,-391,-408,129,-507,-1912
ags,70359995,4528,-249,-438,148,-519,-1992
ags,70360005,5256,-137,-447,154,-525,-1900
ags,70360015,6188,53,-325,160,-501,-1565
ags,70360025,7082,38,-481,135,-385,-1016
ags,70360035,7653,-45,-423,111,-214,-254
ags,70360045,7790,-225,-394,172,-20,544
ags,70360055,7536,-347,-579,202,96,1221
ags,70360065,7922,-469,-643,190,90,1849
ags,70360075,8332,-498,-550,257,242,2410
ags,70360085,8342,-737,-496,276,443,2727
ags,70360095,8117,-664,-530,306,431,2800
ags,70360105,7897,-532,-613,294,437,2641
ags,70360115,7531,-361,-735,318,309,2324
ags,70360125,7526,-454,-647,349,205,1849
ags,70360135,7492,-337,-716,404,157,1239
ags,70360145,7546,-176,-530,312,77,519
ags,70360155,7961,-268,-687,233,-26,-162
ags,70360165,8425,-229,-643,233,-153,-748
ags,70360175,9265,-391,-760,166,-214,-1077
ags,70360185,10114,-337,-618,227,-275,-1272
ags,70360195,11247,-176,-867,129,-220,-1181
ags,70360205,11560,-181,-853,227,-75,-973
ags,70360215,11496,-16,-770,209,-14,-766
ags,70360225,11018,-190,-731,215,90,-541
ags,70360235,10427,209,-711,178,90,-400
ags,70360245,10266,67,-789,141,77,-254
ags,70360255,10451,-166,-809,190,71,13
ags,70360265,11081,-45,-833,154,84,300
ags,70360275,11838,-112,-867,178,90,635
ags,70360285,12487,-16,-799,172,212,812
ags,70360295,12629,-63,-872,184,309,934
ags,70360305,12331,-25,-911,172,425,1026
ags,70360315,11813,-137,-872,202,419,965
ags,70360325,11267,-181,-872,196,395,818
ags,70360335,10769,-234,-984,391,273,385
ags,70360345,10690,-376,-857,172,157,-291
ags,70360355,10622,-220,-643,404,35,-1138
ags,70360365,11311,-181,-945,50,-93,-1821
ags,70360375,11813,-40,-867,276,-123,-2138
ags,70360385,12341,72,-716,56,-123,-2223
ags,70360395,12565,-268,-965,209,-45,-1925
ags,70360405,12536,-30,-716,221,4,-1528
ags,70360415,12580,-166,-940,209,77,-1047
ags,70360425,12575,-127,-760,251,193,-528
ags,70360435,12395,-210,-809,221,248,50
ags,70360445,12131,-215,-892,276,401,580
ags,70360455,12014,-122,-833,294,455,1074
ags,70360465,11774,-1,-770,294,523,1434
ags,70360475,11774,-25,-794,294,510,1623
ags,70360485,11877,33,-774,276,541,1727
ags,70360495,11931,-63,-701,251,571,1721
ags,70360505,11794,-225,-833,245,584,1660
ags,70360515,11608,-449,-755,245,529,1580
ags,70360525,11394,-547,-677,251,504,1495
ags,70360535,11184,-625,-872,251,504,1391
ags,70360545,10920,-381,-828,276,425,1239
ags,70360555,10993,-151,-784,294,352,989
ags,70360565,11135,-50,-784,245,285,635
ags,70360575,11184,-35,-745,184,205,276
ags,70360585,11452,-195,-755,117,151,32
ags,70360595,11472,-366,-657,99,145,-66
ags,70360605,11193,-615,-682,172,163,87
ags,70360615,10964,-684,-726,160,157,312
