XACC_mean,XACC_var,YACC_mean,YACC_var,ZACC_mean,ZACC_var,XAX_mean,XAX_var,YAX_mean,YAX_var,ZAX_mean,ZAX_var,output
9727.391644908615,1376.5863017670677,1942.378590078329,588.9626031569226,-1102.4464751958224,209.51272720429154,10.049608355091383,108.44273777206412,-22.676240208877285,210.01762487610853,-182.83289817232375,1340.3665194859414,1
9617.339425587468,1555.4059989795105,2382.1305483028723,665.7828236390902,-1094.2480417754568,247.12807708100956,-26.109660574412533,145.0222531602119,-21.950391644908617,189.07501529000143,-46.887728459530024,1213.0052551997492,1
9670.70091324201,1474.1799177146643,2223.794520547945,751.85429279219,-1058.7762557077626,300.53353043076464,-7.824200913242009,108.37418718172931,28.121004566210047,215.30952965991835,24.74200913242009,1185.385165461691,1
9492.639175257733,1616.9414275302,2830.3298969072166,831.3615179776783,-1174.5103092783504,321.46821190119744,-2.8556701030927836,90.06357096691245,-42.86082474226804,260.5440862700094,-139.97680412371133,1293.6485019080665,1
9158.429280397022,1473.1059487204072,3694.4739454094292,1176.2697135419608,-1346.9578163771712,298.2336903118274,18.28287841191067,122.55505161465703,-28.23573200992556,221.02381968761,-113.76923076923077,1141.7470569856866,1
9259.498694516971,1493.5477841826937,3459.945169712794,1051.443696909687,-1213.892950391645,289.701121536115,19.869451697127936,99.33953980701895,34.98433420365535,219.70413176156399,72.6579634464752,1145.034570676823,1
9904.635170603675,1704.251198658283,836.49343832021,690.6441334260202,-825.2965879265092,240.20741851445752,18.984251968503937,113.90492232688734,-7.005249343832021,221.60239399655288,-41.99475065616798,973.0887907633166,1
9879.109042553191,1515.4712081543091,462.46276595744683,1322.4235403013902,-744.6143617021277,333.50425117708994,75.94680851063829,190.42837979089995,20.20744680851064,463.9983787878256,115.93617021276596,2305.5758756938712,0
9790.565533980582,1375.274835820225,785.4805825242719,1804.0115024130498,-893.9538834951456,422.4912101873975,31.325242718446603,162.46850653063865,-15.072815533980583,383.18099950714463,-39.36407766990291,1903.3024183863688,0
9954.464019851117,1554.0871968757908,1.1364764267990075,687.2650959954412,-737.1538461538462,282.1972531852845,-10.002481389578163,254.83253206137647,-11.818858560794045,314.0764625375275,-89.81141439205955,1412.8475864917125,0
9967.242894056848,1493.6551970201774,-167.7906976744186,436.4852199911877,-741.0387596899225,200.19027489413222,-16.58656330749354,193.09456896842426,-26.439276485788113,272.21941071961083,-105.56847545219638,1195.274093195252,0
9941.609699769053,1505.7999973553349,0.10623556581986143,773.268617253164,-759.459584295612,306.02469619662105,-20.22863741339492,166.0251568182325,-27.912240184757504,388.8339961212829,-58.083140877598154,1939.6698286042188,0
9859.665012406947,1614.11771856786,271.58560794044666,1236.9033028447993,-1131.7642679900744,857.9228104962583,28.357320099255585,151.82156443544554,16.054590570719604,672.5903124159163,103.68982630272953,1638.2745323522397,0
9905.890625,1349.198789207068,338.421875,1106.8262922925724,-822.1183035714286,283.9807266119456,38.99107142857143,113.84706532238052,-29.921875,177.61827370381542,-85.77901785714286,1467.5926437741105,0
