ags,46441841,9802,1723,-1009,-77,114,123
ags,46441851,9768,1728,-882,-95,120,99
ags,46441861,9738,1903,-862,-120,90,105
ags,46441871,9758,1928,-804,-187,77,123
ags,46441881,9743,1913,-931,-223,175,111
ags,46441891,9738,1913,-950,-248,242,160
ags,46441901,9670,1752,-867,-205,-135,190
ags,46441911,9748,1869,-882,-162,-75,166
ags,46441921,9704,1806,-892,-126,285,178
ags,46441931,9641,1835,-857,-89,151,184
ags,46441941,9753,1938,-867,-144,-165,172
ags,46441951,9836,1776,-901,-187,16,154
ags,46441961,9763,1645,-892,-150,260,129
ags,46441971,9836,1781,-862,-108,10,123
ags,46441981,9733,1786,-975,-120,23,111
ags,46441991,9709,1806,-906,-108,53,111
ags,46442001,9694,1806,-970,-138,35,111
ags,46442011,9694,1801,-857,-126,23,99
ags,46442021,9816,1742,-892,-132,41,99
ags,46442031,9763,1796,-882,-126,59,105
ags,46442041,9724,1786,-945,-156,10,99
ags,46442051,9787,1674,-901,-144,10,99
ags,46442061,9743,1713,-843,-65,10,80
ags,46442071,9724,1747,-911,-40,23,80
ags,46442081,9797,1816,-892,-16,29,68
ags,46442091,9807,1752,-921,-47,35,74
ags,46442101,9826,1742,-882,-71,35,38
ags,46442111,9670,1825,-892,-83,23,62
ags,46442121,9699,1820,-877,-150,4,50
ags,46442131,9768,1698,-867,-138,29,105
ags,46442141,9714,1825,-882,-59,16,93
ags,46442151,9646,1913,-809,-22,4,129
ags,46442161,9631,1776,-833,-71,-14,160
ags,46442171,9743,1776,-828,-53,-26,160
ags,46442181,9738,1693,-887,20,-2,172
ags,46442191,9797,1732,-940,38,-14,148
ags,46442201,9753,1801,-892,2,-20,166
ags,46442211,9748,1776,-882,-65,-20,141
ags,46442221,9802,1654,-906,-77,-26,123
ags,46442231,9851,1625,-882,-53,10,105
ags,46442241,9777,1645,-916,2,16,50
ags,46442251,9758,1693,-882,-10,10,44
ags,46442261,9807,1669,-901,20,-2,13
ags,46442271,9792,1689,-857,20,41,-17
ags,46442281,9631,1899,-1038,44,4,-66
ags,46442291,9719,1576,-853,-65,35,-72
ags,46442301,9826,1610,-770,2,23,-60
ags,46442311,9738,1772,-936,135,-2,-54
ags,46442321,9772,1713,-911,26,29,-54
ags,46442331,9768,1742,-970,14,23,-72
ags,46442341,9797,1776,-789,2,29,-66
ags,46442351,9704,1698,-804,8,29,-78
ags,46442361,9812,1772,-799,50,47,-42
ags,46442371,9748,1806,-897,56,16,-60
ags,46442381,9733,1781,-867,44,29,-66
ags,46442391,9738,1654,-887,2,23,-72
ags,46442401,9772,1742,-931,26,10,-90
ags,46442411,9787,1610,-901,74,4,-114
ags,46442421,9812,1728,-838,141,10,-126
ags,46442431,9768,1772,-906,166,10,-120
ags,46442441,9724,1801,-828,105,10,-120
ags,46442451,9689,1806,-833,80,16,-114
ags,46442461,9680,1742,-897,56,35,-114
ags,46442471,9758,1674,-867,62,41,-144
ags,46442481,9689,1776,-838,62,41,-162
ags,46442491,9807,1708,-857,38,53,-181
ags,46442501,9729,1752,-804,87,41,-205
ags,46442511,9860,1713,-911,172,59,-230
ags,46442521,9733,1840,-936,87,35,-242
ags,46442531,9787,1718,-779,68,16,-260
ags,46442541,9870,1742,-838,129,23,-248
ags,46442551,9768,1864,-892,80,-2,-248
ags,46442561,9841,1869,-955,32,16,-223
ags,46442571,9860,1811,-877,32,-2,-199
ags,46442581,9782,1820,-833,8,-26,-169
ags,46442591,9694,1962,-731,32,16,-126
ags,46442601,9606,1962,-721,8,23,-126
ags,46442611,9572,1762,-853,-4,10,-66
ags,46442621,9704,1772,-848,50,4,-102
ags,46442631,9699,1679,-804,129,29,-108
ags,46442641,9724,1737,-770,196,53,-126
ags,46442651,9772,1732,-784,233,59,-150
ags,46442661,9768,1689,-901,294,84,-156
ags,46442671,9787,1689,-892,343,84,-211
ags,46442681,9694,1811,-867,416,96,-272
ags,46442691,9733,1596,-857,385,138,-364
ags,46442701,9733,1679,-892,471,163,-431
ags,46442711,9694,1845,-906,495,151,-461
ags,46442721,9743,1957,-760,465,199,-473
ags,46442731,9611,2084,-897,483,181,-467
ags,46442741,9860,2074,-423,245,254,-419
ags,46442751,9665,1669,-882,513,181,-364
ags,46442761,9724,1996,-760,654,224,-400
ags,46442771,9689,1928,-652,715,169,-382
ags,46442781,9660,1899,-740,678,151,-364
ags,46442791,9753,1684,-814,709,138,-376
ags,46442801,9846,1728,-828,757,59,-400
ags,46442811,9841,1693,-760,837,35,-467
ags,46442821,9851,1762,-936,855,-2,-510
ags,46442831,9768,1952,-779,800,-2,-480
ags,46442841,9743,1703,-931,891,-38,-437
ags,46442851,9782,2177,-774,1007,-99,-400
ags,46442861,9787,2318,-823,940,-141,-303
ags,46442871,9714,2143,-696,757,-208,-211
ags,46442881,9797,2094,-735,721,-263,-156
ags,46442891,9699,1933,-745,702,-312,-156
ags,46442901,9636,1806,-721,806,-373,-175
ags,46442911,9616,1903,-731,788,-403,-248
ags,46442921,9636,1991,-701,550,-403,-327
ags,46442931,9719,1742,-818,312,-415,-480
ags,46442941,9738,1488,-1033,221,-348,-681
ags,46442951,9724,1215,-1185,233,-281,-925
ags,46442961,9704,1020,-1419,379,-196,-1236
ags,46442971,9748,1381,-1316,452,-69,-1504
ags,46442981,9611,1278,-1287,532,16,-1760
ags,46442991,9719,1630,-1146,580,77,-1949
ags,46443001,9670,1884,-936,599,114,-2065
ags,46443011,9582,1913,-897,770,175,-2114
ags,46443021,9587,2152,-926,971,120,-2242
ags,46443031,9719,1806,-1038,782,90,-2278
ags,46443041,9680,1527,-589,1032,102,-2333
ags,46443051,9484,2089,-765,1349,96,-2425
ags,46443061,9182,2553,-726,1507,65,-2345
ags,46443071,9143,3378,-672,1495,77,-2230
ags,46443081,8952,3315,-330,751,59,-2028
ags,46443091,9069,2670,-550,501,120,-1827
ags,46443101,9343,2953,-1414,1026,175,-1675
ags,46443111,9797,3036,-1673,1117,236,-1528
ags,46443121,10144,3124,-1414,800,346,-1284
ags,46443131,10227,3109,-1585,654,455,-1083
ags,46443141,10085,3251,-1507,385,523,-864
ags,46443151,9963,3173,-1370,80,608,-626
ags,46443161,9807,3178,-1150,50,663,-406
ags,46443171,9724,3373,-1102,2,718,-181
ags,46443181,9919,3236,-1204,-297,773,38
ags,46443191,9895,3227,-1326,-565,815,202
ags,46443201,9899,3534,-1268,-949,888,458
ags,46443211,9787,3461,-1238,-1480,992,690
ags,46443221,9597,3080,-1189,-1699,1096,910
ags,46443231,9460,2738,-1341,-1699,1193,1074
ags,46443241,9748,3026,-1048,-1687,1334,1239
ags,46443251,9689,2572,-1043,-1693,1449,1324
ags,46443261,9689,2377,-936,-1608,1699,1379
ags,46443271,10021,1889,-1648,-1388,1791,1251
ags,46443281,10031,2221,-1678,-1748,1968,1087
ags,46443291,10500,2133,-1878,-2919,2187,965
ags,46443301,10402,1527,-1766,-4059,2407,696
ags,46443311,10690,629,-1653,-3925,2785,74
ags,46443321,10886,800,-2254,-3778,3370,-650
ags,46443331,10256,541,-2493,-3894,3998,-1297
ags,46443341,10446,-757,-2806,-3449,4931,-2321
ags,46443351,10949,-981,-3206,-2888,6071,-3534
ags,46443361,11110,-889,-4017,-2534,7199,-4858
ags,46443371,11687,-5342,-5794,-2047,8315,-6797
ags,46443381,13020,-2676,-6238,885,9084,-8028
ags,46443391,13933,1068,-4085,1556,10126,-8547
ags,46443401,15188,1186,-3245,1245,11321,-8864
ags,46443411,16452,590,-579,1556,12413,-9364
ags,46443421,18698,1225,441,2507,13364,-10071
ags,46443431,20188,-752,295,2849,14376,-10711
ags,46443441,21110,-854,-750,4026,15407,-11376
ags,46443451,22160,-884,-3392,4837,16516,-11943
ags,46443461,22072,-850,-6629,4093,17340,-12547
ags,46443471,22014,-615,-7928,2702,18029,-12114
ags,46443481,20109,-1421,-7864,2702,18651,-11315
ags,46443491,16013,-1758,-6473,4495,18998,-10443
ags,46443501,12482,1581,-6648,8568,18962,-9858
ags,46443511,9968,5194,-7254,11611,18523,-9431
ags,46443521,8210,6825,-8099,12349,17498,-8919
ags,46443531,6994,5873,-8660,12422,16102,-8339
ags,46443541,6032,5766,-8939,12446,14431,-7784
ags,46443551,5222,8271,-7767,12745,12864,-7723
ags,46443561,6936,11278,-2732,12483,12230,-8400
ags,46443571,4445,13280,-5115,14891,10754,-10217
ags,46443581,3449,9584,-8895,16837,7736,-9931
ags,46443591,3742,7289,-9451,16757,4955,-9364
ags,46443601,3347,4428,-7195,15123,2577,-7760
ags,46443611,2897,2050,-5838,14568,205,-5986
ags,46443621,1813,1191,-6004,15074,-2385,-3870
ags,46443631,1062,1230,-6331,15044,-5172,-1528
ags,46443641,710,1596,-6180,14446,-8068,873
ags,46443651,852,2323,-5320,13684,-10733,3068
ags,46443661,1535,2899,-4373,13245,-12952,5196
ags,46443671,2102,3788,-3294,12690,-14915,7154
ags,46443681,3029,4203,-2757,11580,-16690,8995
ags,46443691,3933,3774,-2884,10404,-18294,10806
ags,46443701,4890,2743,-2737,9550,-19647,12526
ags,46443711,5656,1933,-2693,9465,-20787,13879
ags,46443721,6286,2099,-2786,9666,-21714,14958
ags,46443731,6608,2836,-2889,9830,-22373,16044
ags,46443741,6887,3896,-2972,9093,-22848,17038
ags,46443751,6975,4809,-2859,7861,-23135,17946
ags,46443761,7023,5673,-2352,6215,-23361,18715
ags,46443771,7194,6459,-1922,4196,-23562,19227
ags,46443781,7155,7611,-1556,1959,-23592,19580
ags,46443791,7326,8881,-892,-815,-23562,19599
ags,46443801,7307,9950,-76,-3790,-23190,19233
ags,46443811,7268,10863,90,-6614,-22568,18574
ags,46443821,7653,11581,217,-9510,-21678,17635
ags,46443831,7658,11796,378,-12730,-20708,16300
ags,46443841,8400,11259,754,-15382,-19550,14684
ags,46443851,8278,11068,1832,-17900,-18391,12635
ags,46443861,8303,10771,3219,-19455,-17025,10507
ags,46443871,6042,21781,3297,-18717,-15623,5519
ags,46443881,8806,26034,-1023,-18364,-15891,1087
ags,46443891,14436,30575,14810,-26797,-10464,-3961
ags,46443901,16730,24320,20299,-37723,-5867,-7467
ags,46443911,22585,653,15826,-37193,-476,-11303
ags,46443921,19665,-21040,9005,-15315,-93,-14675
ags,46443931,24299,-14722,18238,2001,5785,-18461
ags,46443941,29826,-4468,4869,-1669,5230,-14900
ags,46443951,31174,-4565,5772,-2650,7864,-17437
ags,46443961,23552,6117,-96,6830,7724,-17864
ags,46443971,16203,9706,-11282,-1278,6151,-17772
ags,46443981,13679,9799,-11243,-4266,4388,-16961
ags,46443991,11604,11020,-7347,-8205,3132,-16071
ags,46444001,8791,6811,-3772,-8858,2840,-15236
ags,46444011,5222,9540,-872,-7315,3108,-14400
ags,46444021,3728,9330,-213,-7766,3023,-13083
ags,46444031,3420,8476,-389,-6778,3163,-11827
ags,46444041,3884,10331,-1092,-5992,3297,-10425
ags,46444051,4865,9999,-2225,-5888,3340,-9059
ags,46444061,5227,9945,-3587,-5736,3297,-7797
ags,46444071,6213,10732,-4173,-5461,3303,-6522
ags,46444081,8054,11361,-4178,-6187,3419,-5162
ags,46444091,9797,9506,-4666,-6522,3651,-3961
ags,46444101,10358,9247,-3440,-5626,4205,-2803
ags,46444111,11428,8080,-5208,-6498,4181,-2211
ags,46444121,11828,7895,-3709,-5699,4297,-1333
ags,46444131,12253,6991,-3040,-5931,4443,-608
ags,46444141,12404,6562,-2400,-5400,4480,19
ags,46444151,12380,6239,-1189,-5022,4523,306
ags,46444161,12673,5761,-1063,-4754,4766,501
ags,46444171,13459,4496,-828,-3864,4718,1
ags,46444181,14758,4154,-1014,-2419,4669,-669
ags,46444191,16071,4623,-3328,-1083,4492,-1650
ags,46444201,16613,2856,-4886,-431,3949,-2925
ags,46444211,17927,2065,-7171,617,2876,-4675
ags,46444221,19357,1166,-9109,1196,1992,-6705
ags,46444231,18308,497,-9988,-89,937,-9242
ags,46444241,19206,-254,-9573,-3260,-111,-11571
ags,46444251,21081,-2070,-9500,-6473,-574,-13565
ags,46444261,21042,-5244,-7469,-9742,-855,-16053
ags,46444271,22814,-4888,-5579,-7266,-1123,-19376
ags,46444281,21989,-4043,-6326,-492,-1550,-22205
ags,46444291,22146,6064,-6092,2605,-3995,-24809
ags,46444301,24392,3261,-9266,-236,-6617,-23205
ags,46444311,22795,2616,-12898,-7705,-9123,-21845
ags,46444321,20607,-3223,-11287,-10498,-10507,-18894
ags,46444331,18996,-1431,-7469,-10437,-11757,-15980
ags,46444341,16262,48,-3973,-10138,-13019,-12650
ags,46444351,14733,2372,363,-10181,-13422,-8662
ags,46444361,11657,3407,3971,-9614,-13275,-3912
ags,46444371,8801,3183,6661,-9547,-13184,2019
ags,46444381,8342,507,8058,-8998,-13287,8208
ags,46444391,9216,-3369,9254,-6650,-12903,14379
ags,46444401,9406,-5679,10670,-2376,-12086,19757
ags,46444411,10490,-6743,11778,3812,-11184,24721
ags,46444421,11511,-4077,11700,9507,-10098,29227
ags,46444431,12766,-278,10055,12020,-8617,33623
ags,46444441,13781,1459,8531,11891,-7275,37605
ags,46444451,14831,2196,7237,10983,-6202,40593
ags,46444461,15178,3344,6075,9032,-5678,42794
ags,46444471,14050,4545,4937,6074,-5592,44513
ags,46444481,11794,7148,4239,1672,-6153,46257
ags,46444491,8142,6972,3805,-2217,-6873,47135
ags,46444501,6071,8197,3717,-4906,-8190,46178
ags,46444511,4841,11327,3468,-6876,-9385,44233
ags,46444521,5368,16523,5250,-7937,-10324,41501
ags,46444531,6228,24589,9215,-6888,-9952,38026
ags,46444541,3566,32567,15094,-4778,-7812,33013
ags,46444551,1643,41230,17603,-4973,-5434,26398
ags,46444561,-491,43744,16378,-5681,-2641,19934
ags,46444571,-364,45741,14503,-2894,1016,12654
ags,46444581,-3723,50365,13048,629,4309,5074
ags,46444591,-15017,72802,2789,1629,5023,-6669
ags,46444601,3679,99555,14249,-2876,9023,-20473
ags,46444611,10588,81684,10079,-18010,10919,-29711
ags,46444621,1999,-48945,2799,-26797,11693,-17681
ags,46444631,16555,-38501,-3939,-11364,12431,-21772
ags,46444641,19143,26366,2179,15757,9584,-22449
ags,46444651,17531,23075,7359,-7242,8242,-18894
ags,46444661,17390,1723,3268,-14656,6992,-17205
ags,46444671,15412,4516,5645,-5028,6303,-17077
