ags,69855219,9685,1830,-989,-53,-159,-11
ags,69855229,9709,1845,-940,-83,-184,1
ags,69855239,9782,1752,-1160,-71,-172,87
ags,69855249,9768,1894,-1014,-40,-141,135
ags,69855259,9841,1864,-1028,-47,-202,233
ags,69855269,9885,1884,-1116,-83,-287,208
ags,69855279,9958,1835,-994,-71,138,178
ags,69855289,9890,1830,-916,-71,-342,184
ags,69855299,9914,1820,-872,-83,-190,184
ags,69855309,9909,1786,-926,-101,47,166
ags,69855319,9851,1879,-989,-95,-415,111
ags,69855329,9870,1791,-965,-77,4,44
ags,69855339,9880,1835,-950,-77,-38,-11
ags,69855349,9909,1840,-975,-101,-312,-54
ags,69855359,9890,1869,-940,-114,-69,-60
ags,69855369,9968,1772,-1004,-89,-117,-96
ags,69855379,9924,1786,-936,-108,-99,-126
ags,69855389,9938,1772,-911,-108,-135,-144
ags,69855399,9963,1806,-940,-108,-105,-162
ags,69855409,9948,1835,-1014,-120,-105,-199
ags,69855419,9987,1825,-970,-95,-93,-211
ags,69855429,9904,1816,-965,-108,-75,-230
ags,69855439,10002,1855,-940,-108,-75,-199
ags,69855449,10070,1889,-945,-114,-63,-126
ags,69855459,10080,1884,-965,-132,-51,-5
ags,69855469,10217,1816,-1038,-95,-38,148
ags,69855479,10339,1859,-892,-101,-32,324
ags,69855489,10354,1938,-921,-89,23,495
ags,69855499,10397,1889,-955,-83,47,617
ags,69855509,10422,1889,-906,-108,59,702
ags,69855519,10280,1859,-916,-71,47,733
ags,69855529,10188,1737,-999,-83,65,721
ags,69855539,10041,1684,-901,-95,35,672
ags,69855549,9870,1547,-857,-95,29,587
ags,69855559,9772,1464,-848,-89,-14,519
ags,69855569,9572,1444,-882,-95,-2,434
ags,69855579,9460,1405,-857,-89,-26,361
ags,69855589,9387,1386,-828,-89,-20,355
ags,69855599,9328,1342,-950,-89,-57,373
ags,69855609,9147,1317,-833,-89,-57,373
ags,69855619,9045,1317,-809,-59,-69,361
ags,69855629,8884,1220,-906,-101,-75,306
ags,69855639,8908,1230,-882,-83,-99,221
ags,69855649,8991,1186,-906,-89,-111,148
ags,69855659,8869,1195,-984,-83,-117,32
ags,69855669,8879,1103,-1014,-77,-165,-78
ags,69855679,8820,1059,-1043,-59,-184,-230
ags,69855689,8801,990,-1004,-83,-214,-388
ags,69855699,8630,961,-916,-77,-239,-522
ags,69855709,8474,717,-975,-114,-172,-632
ags,69855719,8254,873,-911,-53,-269,-760
ags,69855729,7727,634,-975,-95,-306,-943
ags,69855739,7146,595,-770,-114,-281,-1199
ags,69855749,6394,507,-814,-101,-294,-1547
ags,69855759,5739,404,-731,-120,-373,-1912
ags,69855769,5090,404,-716,-101,-476,-2327
ags,69855779,4699,409,-784,-120,-574,-2772
ags,69855789,4680,683,-818,-95,-635,-3242
ags,69855799,5065,1078,-882,-108,-672,-3620
ags,69855809,5661,1430,-857,-114,-684,-3864
ags,69855819,6555,1903,-892,-132,-641,-3858
ags,69855829,7507,1947,-950,-169,-611,-3553
ags,69855839,7922,2001,-940,-193,-458,-3071
ags,69855849,8015,1781,-980,-205,-318,-2443
ags,69855859,7795,1503,-1058,-162,-214,-1626
ags,69855869,7424,1327,-1009,-120,-172,-858
ags,69855879,7331,1420,-1014,-59,-81,-260
ags,69855889,7180,1523,-1033,-53,-99,178
ags,69855899,7331,1674,-1033,-4,-57,416
ags,69855909,7570,1732,-975,8,-45,452
ags,69855919,7800,1859,-1023,14,-14,379
ags,69855929,7849,1816,-1043,-4,-8,221
ags,69855939,7653,1596,-1058,14,-2,26
ags,69855949,7492,1435,-1058,50,-38,-236
ags,69855959,7224,1474,-1141,87,-159,-614
